entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,worker_hart,actual_start_cycles,actual_end_cycles
0,dronet,0,0,conv2d_s8,conv_modules.0,rvv_c1,4,0.000000,1.292625,2,4,19920,59047
1,ffn_block,0,0,layernorm_s8,ln,rvv,3,0.000000,0.730583,0,3,4351,25571
2,fused_full,0,0,conv2d_s8,vision_cnn.0,rvv,2,0.000000,0.512750,0,2,8253,24488
3,fused_full,0,6,conv2d_s8,depth_conv.0,rvv,1,0.000000,0.035208,0,1,12127,14278
4,mlp_control,0,0,linear_s8,mlp.0,rvv,0,0.000000,0.028667,0,0,16215,16684
5,mlp_control,0,1,elu_s8,mlp.1,rvv,0,0.028667,0.015125,0,0,16706,17106
6,fused_full,0,7,conv2d_s8,depth_conv.2,rvv,1,0.035208,0.112583,0,1,14337,17681
7,mlp_control,0,2,linear_s8,mlp.2,rvv,0,0.043792,0.018458,0,0,17119,17509
8,mlp_control,0,3,elu_s8,mlp.3,rvv,0,0.062250,0.008250,0,0,17565,17866
9,mlp_control,0,4,linear_s8,mlp.4,rvv,0,0.070500,0.006250,0,0,17896,18108
10,mlp_control,0,5,elu_s8,mlp.5,rvv,0,0.076750,0.005125,0,0,18117,18256
11,mlp_control,0,6,linear_s8,mlp.6,rvv,0,0.081875,0.001125,0,0,18274,18316
12,fused_full,0,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,0.147791,0.000917,0,0,18339,18699
13,fused_full,0,9,linear_f16,depth_fc,rvv,0,0.148708,0.027208,0,0,18732,20545
14,fused_full,0,1,conv2d_s8,vision_cnn.2,rvv,0,0.512750,0.662500,0,0,25290,44986
15,fused_full,0,2,conv2d_s8,vision_cnn.4,rvv,0,1.175250,0.743458,0,0,45013,66166
16,dronet,0,1,maxpool2d_s8,maxpool1,rvv_c1,4,1.292625,0.711583,2,4,59145,77677
17,fused_full,0,3,conv2d_s8,vision_cnn.6,rvv,3,1.918708,0.434958,0,3,66853,78884
18,dronet,0,2,batchnorm2d_s8,bn_modules.0,rvv,0,2.004208,0.030667,0,0,78371,80262
19,dronet,0,5,conv2d_s8,conv_modules.3,rvv,2,2.004208,0.165958,0,2,78401,85734
20,dronet,0,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv_c1,4,2.034875,0.943875,2,4,80889,105321
21,fused_full,0,4,cast_i8_to_f16,flatten__cast_f16,rvv,0,2.353666,0.001667,0,0,80559,80935
22,fused_full,0,5,linear_f16,vision_fc,rvv,0,2.355333,0.329167,0,0,80964,101018
23,fused_full,0,10,cat3_c1_f16,cat,rvv,0,2.684500,0.001833,0,0,101139,101230
24,fused_full,0,11,lstm_f16,lstm.l0,rvv,0,2.686333,0.301458,0,0,101252,113614
25,dronet,0,4,conv2d_s8,conv_modules.2,rvv,1,2.978750,0.692292,0,1,107210,128734
26,fused_full,0,12,lstm_f16,lstm.l1,rvv,0,2.987791,0.228875,0,0,113692,121013
27,fused_full,0,13,lstm_f16,lstm.l2,rvv,0,3.216666,0.228417,0,0,121049,127800
28,fused_full,0,14,linear_f16,head,rvv,0,3.445083,0.000875,0,0,127833,127885
29,dronet,0,6,add_s8,add,rvv,0,3.671042,0.033375,0,0,130182,131861
30,dronet,0,10,conv2d_s8,conv_modules.6,rvv_c1,4,3.704417,0.073083,2,4,132844,136599
31,dronet,0,7,batchnorm2d_s8,bn_modules.2,rvv,0,3.704417,0.010833,0,0,132159,132812
32,dronet,0,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,3.715250,0.283375,0,0,132854,140903
